id,created at (UTC),category,sub-category,user,type,status,district,circle,village,latitude,longitude,confirmation,Image link,remarks,What is the type of the road available to the asset?,What is the type of the mobile network available at the asset?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,Does this electricity pole also have telephone lines ?,What is the electricity pole made of ?,What is the frequency of maintenance or safety audit ?,Are the wires insulated ?
6371,2019-05-27 10:28:43,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.58239,93.85809,Approved,https://smartvillage.imagetrekk.com/storage/images/wxR08LlQE9tLcZwZV27KLjvDewrfx6jPAwVdFN2I.jpeg?asset_id=6371,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6372,2019-05-27 10:28:44,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.58145,93.85827,Approved,https://smartvillage.imagetrekk.com/storage/images/mJij1Pslcjgi9gT6i7IzeA7ZfLg9BXrJxmnphpxO.jpeg?asset_id=6372,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6373,2019-05-27 10:28:44,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.58194,93.85817,Approved,https://smartvillage.imagetrekk.com/storage/images/HNc6YsjTXBBOPaZrLmKuljFP8XZvbMgpFH265Ci8.jpeg?asset_id=6373,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6374,2019-05-27 10:28:44,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.58136,93.85818,Approved,https://smartvillage.imagetrekk.com/storage/images/StzU4dOdnjodjfUSmcQ7vuyJ0NrQr4JwM6uTubFZ.jpeg?asset_id=6374,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6375,2019-05-27 10:28:44,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.58216,93.85807,Approved,https://smartvillage.imagetrekk.com/storage/images/eX1qvxTjbQjCaU51WIPXYtdmSBoNENqMYEnemqxt.jpeg?asset_id=6375,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6376,2019-05-27 10:28:45,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.58101,93.8579,Approved,https://smartvillage.imagetrekk.com/storage/images/2EIH6absMzVlyivYtIRiZU34ZmZ2XeZDjdtC100C.jpeg?asset_id=6376,under process,Kacha Road,2G Unreliable,"[""BSNL"",""Vodafone"",""Airtel""]","[""BSNL"",""Vodafone"",""Airtel""]","[""BSNL"",""Vodafone"",""Airtel""]","[""BSNL"",""Vodafone"",""Airtel""]","[""BSNL"",""Vodafone"",""Airtel""]","[""BSNL"",""Vodafone"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6377,2019-05-27 10:28:45,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.58076,93.85793,Approved,https://smartvillage.imagetrekk.com/storage/images/QvoS4iIfenxKER1QUGmY8dgwlKk1ZBOz4h8rFUTR.jpeg?asset_id=6377,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6378,2019-05-27 10:28:45,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.58042,93.85799,Approved,https://smartvillage.imagetrekk.com/storage/images/g3J7u2PQ1suEvfB0GeND9xcUU4ToRBRilFvyLKcs.jpeg?asset_id=6378,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6379,2019-05-27 10:28:45,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.57992,93.85794,Approved,https://smartvillage.imagetrekk.com/storage/images/ZxCXT1bySw6HcRNl8AnT55kzXI912ZQdp9NOUvCh.jpeg?asset_id=6379,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6380,2019-05-27 10:28:45,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.58015,93.85783,Approved,https://smartvillage.imagetrekk.com/storage/images/xeBIkuERis50Fs0S32RaLiCl5Dpsn9EI2GfyW8uQ.jpeg?asset_id=6380,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6381,2019-05-27 10:28:46,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.57954,93.85856,Approved,https://smartvillage.imagetrekk.com/storage/images/WUIAbMxh8mDvQLQUFTH87SJu4TS4Rvj16ekmU9dG.jpeg?asset_id=6381,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6383,2019-05-27 10:28:46,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.57976,93.85771,Approved,https://smartvillage.imagetrekk.com/storage/images/Y1TMvcyoF9asvPDzodKy9ytpokhwl3pQQJx0VywK.jpeg?asset_id=6383,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6384,2019-05-27 10:28:46,Energy & ICT,Electricity Pole,nending tasser,Government,Not in Use,Lower Subansiri,Ziro,Hari,27.57991,93.85812,Approved,https://smartvillage.imagetrekk.com/storage/images/2CzC66HsQTm70hH4ks0NWtW0NT9WYtGqgZ5ehsJJ.jpeg?asset_id=6384,under process,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6385,2019-05-27 10:28:46,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.5795,93.85782,Approved,https://smartvillage.imagetrekk.com/storage/images/6uC5cdXtkSEi8DFooGKqOboFsyXvZrn1SYsW1e65.jpeg?asset_id=6385,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6386,2019-05-27 10:28:47,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.5791,93.85789,Approved,https://smartvillage.imagetrekk.com/storage/images/uWtZPhbqRhzba4xL2mHShcQUHlSv1hC36xcTR05s.jpeg?asset_id=6386,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6387,2019-05-27 10:28:47,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.579,93.85785,Approved,https://smartvillage.imagetrekk.com/storage/images/444bq1WesWBD2uVc3ixZqKILaSZ2nmM44sl5f7TI.jpeg?asset_id=6387,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6388,2019-05-27 10:28:47,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.5786,93.85808,Approved,https://smartvillage.imagetrekk.com/storage/images/jTbVa2bPDpPp4VQABw8aFLR48lLXGqKqZklP4FWh.jpeg?asset_id=6388,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6389,2019-05-27 10:28:47,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.57997,93.85738,Approved,https://smartvillage.imagetrekk.com/storage/images/U8W9S0G4j3yxHV8Y1iOnlm0uSRMUb3ouJztEwe42.jpeg?asset_id=6389,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6390,2019-05-27 10:28:48,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.57989,93.85738,Approved,https://smartvillage.imagetrekk.com/storage/images/tnovy7om4pund90dm85mcmUPzuorCAnyA6rBK0F1.jpeg?asset_id=6390,ht,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6391,2019-05-27 10:28:48,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.57843,93.85817,Pending,https://smartvillage.imagetrekk.com/storage/images/b9Gcg1HeNW5tIRo0EMu9oDTnwbUbENuovL9SrFNq.jpeg?asset_id=6391,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6393,2019-05-27 10:28:48,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58012,93.85718,Approved,https://smartvillage.imagetrekk.com/storage/images/m8UVs7vcyUBWWSf6eunltlNPaOkRBz9KdutU7smR.jpeg?asset_id=6393,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6394,2019-05-27 10:28:48,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58025,93.85692,Approved,https://smartvillage.imagetrekk.com/storage/images/ejXVwxNzudUtQmtIsd7eAsOzR2vRPCuZJgDiYZKn.jpeg?asset_id=6394,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6395,2019-05-27 10:28:48,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58034,93.85678,Approved,https://smartvillage.imagetrekk.com/storage/images/wOFsvCmTaMhaOoxyxQVwVitp8xrBUlAhBpraek4n.jpeg?asset_id=6395,ht,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6396,2019-05-27 10:28:48,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58032,93.85669,Approved,https://smartvillage.imagetrekk.com/storage/images/rKd0mANThKGYpteIv2qXH22Rfo93VfHJOQ3p5Qh1.jpeg?asset_id=6396,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6397,2019-05-27 10:28:49,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.5803,93.85624,Approved,https://smartvillage.imagetrekk.com/storage/images/WbuTlok8vQl1KaSKI0hEiKIOCHOwJRboZ1A3XCiB.jpeg?asset_id=6397,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6398,2019-05-27 10:28:49,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58034,93.85609,Approved,https://smartvillage.imagetrekk.com/storage/images/vt5PGXPaw5fFtXIySL4HpS1DQ3atfcnsamskMLH3.jpeg?asset_id=6398,ht,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6399,2019-05-27 10:28:49,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58031,93.85601,Approved,https://smartvillage.imagetrekk.com/storage/images/6C0ouR7KFu9q3ChVEeEipHXYmGnLJbgnmCkK03Pf.jpeg?asset_id=6399,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6400,2019-05-27 10:28:49,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58029,93.85571,Approved,https://smartvillage.imagetrekk.com/storage/images/NJ2iyucnwOOqaWOI5OablngcUyaORP21k3H8XKol.jpeg?asset_id=6400,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6401,2019-05-27 10:28:50,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58016,93.85535,Approved,https://smartvillage.imagetrekk.com/storage/images/CzZ3aJx3j4uMMMJp4xaWeB4gP8wD2oN03bmmoeml.jpeg?asset_id=6401,ht,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6402,2019-05-27 10:28:50,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58023,93.85535,Approved,https://smartvillage.imagetrekk.com/storage/images/XH2ukhaxaySoywoePDIsdc8AEMhvvm84y6kdFCRR.jpeg?asset_id=6402,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6403,2019-05-27 10:28:50,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58009,93.8547,Approved,https://smartvillage.imagetrekk.com/storage/images/Bg6m2961jb63ARIcb33vy3QkMykKC5IKKnqPmNSP.jpeg?asset_id=6403,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6404,2019-05-27 10:28:51,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.57997,93.85461,Approved,https://smartvillage.imagetrekk.com/storage/images/u9MoTvWftpJOYY2tB3fDcykEzYcatZFlJR4fPHmg.jpeg?asset_id=6404,ht,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6405,2019-05-27 10:28:51,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58012,93.855,Approved,https://smartvillage.imagetrekk.com/storage/images/R5XRsvKg7d8mCztBzG8EJ8snMVDTWFL1F7Va4Lkt.jpeg?asset_id=6405,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6406,2019-05-27 10:28:52,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.57997,93.85456,Approved,https://smartvillage.imagetrekk.com/storage/images/HiZcjK4VRhISZgKw27Xf3NKKjNfhMzcbHNO6QlLY.jpeg?asset_id=6406,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6408,2019-05-27 10:28:53,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58474,93.85744,Approved,https://smartvillage.imagetrekk.com/storage/images/OFKmh92P7gUdXjcEWyIWIoQYlvyAhMgFcDkpBePK.jpeg?asset_id=6408,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
6409,2019-05-27 10:28:56,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.57966,93.8578,Approved,https://smartvillage.imagetrekk.com/storage/images/9v1ONjhzu2l6du556FAwJ8fwErc06tID3UfmhKtf.jpeg?asset_id=6409,e pole,Kacha Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6627,2019-05-28 06:59:06,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58962,93.84398,Approved,https://smartvillage.imagetrekk.com/storage/images/2eb7MehIrYuoHQxkNKH8GK7VhOuWiXmTR7ab6w77.jpeg?asset_id=6627,electricity pole,Footway,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6628,2019-05-28 06:59:20,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58948,93.84485,Approved,https://smartvillage.imagetrekk.com/storage/images/hMpRncdlYETf9fqXKdXfGQ8zXU5wlr7ZEzrLKTsJ.jpeg?asset_id=6628,electricity pole,Footway,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6630,2019-05-28 07:00:01,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58965,93.84567,Approved,https://smartvillage.imagetrekk.com/storage/images/3kyM6eGFsYJAA4Iq5244XJO3bxWetkuphLBnGmTz.jpeg?asset_id=6630,electricity pole,Footway,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6631,2019-05-28 07:00:11,Energy & ICT,Electricity Pole,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58994,93.84654,Approved,https://smartvillage.imagetrekk.com/storage/images/agpq7Bx81XTHiB2O4hSItVzoTexnutqOxcrykNBD.jpeg?asset_id=6631,electricity pole,Footway,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",No,"[""Steel""]",Irregular,Yes
6636,2019-05-28 07:34:49,Energy & ICT,Electricity Pole,beli tashi,Government,In Use,West Siang,Aalo,Tarasu Mobuk,28.11633,94.84361,Approved,https://smartvillage.imagetrekk.com/storage/images/TEAmyFUfjJQnS4sh1sbVgEHq42nI56NMclzYKx0a.jpeg?asset_id=6636,good condition,Pakka Road,3G Reliable,"[""Vodafone"",""Airtel""]","[""Vodafone"",""Airtel""]","[""Vodafone"",""Airtel""]","[""Vodafone"",""Airtel""]","[""Vodafone"",""Airtel""]","[""Vodafone"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
