id,created at (UTC),category,sub-category,user,type,status,district,circle,village,latitude,longitude,confirmation,Image link,remarks,What is the type of the road available to the asset?,What is the type of the mobile network available at the asset?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,How far is this street light from the nearest substation or transformer ?,Which type of street light is this?,What is the system of street lights used?,Has the street light been installed with the help of APEDA ?
5236,2019-05-13 19:38:38,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59978,93.8442,Rejected,https://smartvillage.imagetrekk.com/storage/images/eJUAXub2YwSOvV7OcD8oCB0Zgf83M4nM09xEQjPM.jpeg?asset_id=5236,electric Pole 124,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",2,On-grid,Traditional,No
5237,2019-05-13 19:38:41,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59811,93.8455,Rejected,https://smartvillage.imagetrekk.com/storage/images/FD6gWbXs4uYcPDSrBBDl958yzdVt4frkIZIPMhm0.jpeg?asset_id=5237,electric Pole 123,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5238,2019-05-13 19:38:44,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59813,93.84584,Rejected,https://smartvillage.imagetrekk.com/storage/images/sIJovNgpDoeI6jPcuou2hc0NfhntiIc0sr6Af6nn.jpeg?asset_id=5238,electric Pole 125,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5239,2019-05-13 19:38:53,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59819,93.84614,Approved,https://smartvillage.imagetrekk.com/storage/images/Vw3CsTtpP3PieAFmjIQFUZGJFVjb2GJ0wp620do7.jpeg?asset_id=5239,electric Pole 126,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5240,2019-05-13 19:38:55,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59825,93.84655,Rejected,https://smartvillage.imagetrekk.com/storage/images/wzk2P6RsO1fYZMstJcr2Q6o7XTd3pfTRQIALO8DP.jpeg?asset_id=5240,electric Pole 127,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5241,2019-05-13 19:38:58,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59836,93.84695,Rejected,https://smartvillage.imagetrekk.com/storage/images/neBLiMg3IirPKtwcUx8A8nipQ98KYanhy2h4Q9j7.jpeg?asset_id=5241,electric Pole 128,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5242,2019-05-13 19:39:06,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59837,93.84721,Rejected,https://smartvillage.imagetrekk.com/storage/images/OFjvR6O7YEKrpe13M5PYuLdmp5766mCgS8REX0Dq.jpeg?asset_id=5242,electric Pole 129,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5243,2019-05-13 19:39:09,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.5981,93.8475,Rejected,https://smartvillage.imagetrekk.com/storage/images/hwJZbTGRZhfSMbKsQ0yLZtidhIumd9mFPwuNYtzr.jpeg?asset_id=5243,electric Pole 130,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5244,2019-05-13 19:39:10,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59794,93.84772,Rejected,https://smartvillage.imagetrekk.com/storage/images/Z7EAfzgyQu4f00WdjQU4SyaWJpRkA5v2YMCtyLCU.jpeg?asset_id=5244,electric Pole 131,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5245,2019-05-13 19:39:21,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59775,93.84799,Rejected,https://smartvillage.imagetrekk.com/storage/images/X0fFrVvIc3dMmW76MOp7eTloHy7g7XYjMcZYUk9X.jpeg?asset_id=5245,electric Pole 132,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5246,2019-05-13 19:39:26,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59774,93.84795,Rejected,https://smartvillage.imagetrekk.com/storage/images/Cebe93RNYDBZOuoFD7YxmwLd1f1TvCgNKHgpuB6y.jpeg?asset_id=5246,transformer 3,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5248,2019-05-13 19:39:30,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59749,93.84838,Rejected,https://smartvillage.imagetrekk.com/storage/images/jyZnRj7LZyANyz48N1htQI2LDg3KrrmeYD9SG2AR.jpeg?asset_id=5248,electric Pole 133,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5249,2019-05-13 19:39:32,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.5973,93.84856,Rejected,https://smartvillage.imagetrekk.com/storage/images/2gsfa1u2XUyYp7xbfI9aBPhlVyS6XY2lqBXImzUR.jpeg?asset_id=5249,electric Pole 134,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5250,2019-05-13 19:39:34,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59712,93.84889,Rejected,https://smartvillage.imagetrekk.com/storage/images/wpIs6py4JDpn5ddT5sjysqrpCWHIq7DC31WGMOtB.jpeg?asset_id=5250,electric Pole 135,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5251,2019-05-13 19:39:35,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.5969,93.84907,Rejected,https://smartvillage.imagetrekk.com/storage/images/wmr5geblpftp7NjocGZkgbg4fTnlVpnLAH4P6AV0.jpeg?asset_id=5251,electric Pole 136,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5252,2019-05-13 19:39:37,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59682,93.84938,Rejected,https://smartvillage.imagetrekk.com/storage/images/lNrXvYdQFUXMEhHD6apPMOI6QnbnPHVkV8ymXLcU.jpeg?asset_id=5252,electric Pole 137,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5253,2019-05-13 19:39:50,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59716,93.84971,Rejected,https://smartvillage.imagetrekk.com/storage/images/PMHJ9RjMO30ZiFINclsiurDB101tGBp0wydwlwWX.jpeg?asset_id=5253,electric Pole 139,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5255,2019-05-13 19:39:56,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59731,93.8502,Rejected,https://smartvillage.imagetrekk.com/storage/images/NbtHirdVqQetq1zY8d4BPy4J1GFeAYxecudGaNaF.jpeg?asset_id=5255,electric Pole 138,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5256,2019-05-13 19:39:59,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59727,93.85018,Rejected,https://smartvillage.imagetrekk.com/storage/images/P7IKShmxHOol8ZVmxnYAQDO9MV1TTpyaGGZnQdOu.jpeg?asset_id=5256,electric Pole 140,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5257,2019-05-13 19:43:09,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.5972,93.85031,Rejected,https://smartvillage.imagetrekk.com/storage/images/Z79L2qIMG32KPeHLmqXOY6sAizwJnz4dAbEVHtiF.jpeg?asset_id=5257,electric Pole 141,Footway,2G Reliable,"[""Airtel"",""BSNL"",""Vodafone""]","[""Airtel"",""BSNL"",""Vodafone""]","[""Airtel"",""BSNL"",""Vodafone""]","[""Airtel"",""BSNL"",""Vodafone""]","[""Airtel"",""BSNL"",""Vodafone""]","[""Airtel"",""BSNL"",""Vodafone""]",1,On-grid,Traditional,No
5258,2019-05-13 19:43:10,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59698,93.85048,Rejected,https://smartvillage.imagetrekk.com/storage/images/ZUiCW3QzYBkkHXIcQ3Q4pcnxcNhHqEqcsMoFdG64.jpeg?asset_id=5258,electric Pole 142,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5259,2019-05-13 19:43:13,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59696,93.85051,Rejected,https://smartvillage.imagetrekk.com/storage/images/tnbqqP1JE4VXU1127aCmtJs2EWj5CJcneHeMG4mM.jpeg?asset_id=5259,electric Pole 143,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5260,2019-05-13 19:43:16,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Reru,27.59555,93.84012,Approved,https://smartvillage.imagetrekk.com/storage/images/amhTR0gGtkMEnmdrewhojiaQz1kvRnQ1Oap3TSgB.jpeg?asset_id=5260,electric pole144,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,Off- grid,Traditional,No
5261,2019-05-13 19:43:21,Energy & ICT,Street Light,padi tara,Government,Not in Use,Lower Subansiri,Ziro,Kalong,27.5951,93.83967,Rejected,https://smartvillage.imagetrekk.com/storage/images/KgLlpdjwD5T2RjzgbfcuxDZhOmTb6Ppfre8SuV2G.jpeg?asset_id=5261,electric pole 145,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5262,2019-05-13 19:43:23,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59545,93.84037,Approved,https://smartvillage.imagetrekk.com/storage/images/IeMWRcjGOTF44cfYh97inUjvlDN8Vt4dRk1QtwbM.jpeg?asset_id=5262,electric pole 146,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5263,2019-05-13 19:43:24,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59527,93.84071,Rejected,https://smartvillage.imagetrekk.com/storage/images/GtLwvLcxokBTCFeJmqOwKdAlo5MTIDadX1mVmmjB.jpeg?asset_id=5263,electric pole 147,Kacha Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5264,2019-05-13 19:43:25,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59507,93.84091,Rejected,https://smartvillage.imagetrekk.com/storage/images/6ImRB9kUVgXCNdwLLpdyIncDrPSrcLbmwA1gvEfG.jpeg?asset_id=5264,electric pole 148,Kacha Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5265,2019-05-13 19:43:27,Energy & ICT,Street Light,padi tara,Government,Not in Use,Lower Subansiri,Ziro,Kalong,27.59515,93.84088,Rejected,https://smartvillage.imagetrekk.com/storage/images/i8VQOJXIMlidPtes8kBVvNLUGjUnUQEus05p96eN.jpeg?asset_id=5265,electric pole 149,Kacha Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5266,2019-05-13 19:43:30,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59532,93.84106,Rejected,https://smartvillage.imagetrekk.com/storage/images/jUeqtH4SQq0RjBqinhEwy3YcD53Smv0jcpT8kei1.jpeg?asset_id=5266,electric pole 150,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5267,2019-05-13 19:43:32,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59556,93.8409,Approved,https://smartvillage.imagetrekk.com/storage/images/P4t8kaAk81IDtEY8hHr76mSbBaMMuJM5iTTfkTjp.jpeg?asset_id=5267,electric pole 151,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5268,2019-05-13 19:43:35,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59563,93.84073,Approved,https://smartvillage.imagetrekk.com/storage/images/skDJHcVLU7Txq8QtFq27nmAm4E09DfQhVKXupHBF.jpeg?asset_id=5268,electric pole 152,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5269,2019-05-13 19:43:38,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59584,93.84108,Rejected,https://smartvillage.imagetrekk.com/storage/images/grjojjJXIGZLoYwIn5VNkJUyrP29Cjy0c6K9OXh6.jpeg?asset_id=5269,electric pole 153,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5270,2019-05-13 19:43:41,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.5956,93.84122,Approved,https://smartvillage.imagetrekk.com/storage/images/BVeQQ2agiVjDftZMXnSZsrngPltCZSy3NdcY5ZPv.jpeg?asset_id=5270,hymas tower,Footway,2G Reliable,"[""Vodafone"",""Airtel"",""BSNL""]","[""Vodafone"",""Airtel"",""BSNL""]","[""Vodafone"",""Airtel"",""BSNL""]","[""Vodafone"",""Airtel"",""BSNL""]","[""Vodafone"",""Airtel"",""BSNL""]","[""Vodafone"",""Airtel"",""BSNL""]",1,On-grid,Traditional,No
5271,2019-05-13 19:43:43,Energy & ICT,Street Light,padi tara,Government,Not in Use,Lower Subansiri,Ziro,Kalong,27.59551,93.84119,Rejected,https://smartvillage.imagetrekk.com/storage/images/G1TmJkUIRyRjKVJe6kdLNZpMLHhkd9Tw6UphOL5p.jpeg?asset_id=5271,electric pole 154,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5272,2019-05-13 19:43:44,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59491,93.84086,Approved,https://smartvillage.imagetrekk.com/storage/images/wFAQfWrTt9UB5mo1L0jLngOtnDBhYlkn7KyLHDKE.jpeg?asset_id=5272,electric pole 155,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5273,2019-05-13 19:43:46,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59492,93.84064,Approved,https://smartvillage.imagetrekk.com/storage/images/E1cUwZKilgi884SCqhwxSzxOr7L4WsZfweok1MAB.jpeg?asset_id=5273,electric pole 156,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5274,2019-05-13 19:43:49,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59496,93.84045,Approved,https://smartvillage.imagetrekk.com/storage/images/frWEZM7ThMQDCpK0lbqXtXfaccWOKBgJdx6rkD1N.jpeg?asset_id=5274,electric pole 157,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5275,2019-05-13 19:43:50,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.5953,93.84021,Rejected,https://smartvillage.imagetrekk.com/storage/images/xoElsws7Qn73LbHwHu0GK0bxqasNkuduH6NQMW4s.jpeg?asset_id=5275,electric pole 158,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5276,2019-05-13 19:43:52,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59482,93.8401,Approved,https://smartvillage.imagetrekk.com/storage/images/jxOAOAy5vXumaBFfNqotarIG71Od8BcjOaKI6tUc.jpeg?asset_id=5276,electric pole 159,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5277,2019-05-13 19:43:53,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59445,93.83955,Rejected,https://smartvillage.imagetrekk.com/storage/images/Q6IdCc0Fb4DywYDNBFUzXLmdHtImpDjCbWcIT8KF.jpeg?asset_id=5277,electric pole 160,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5278,2019-05-13 19:43:56,Energy & ICT,Street Light,padi tara,Government,In Use,Lower Subansiri,Ziro,Kalong,27.59459,93.8398,Approved,https://smartvillage.imagetrekk.com/storage/images/IfDTADgJ1xLf8w1IKXNXy6Gi7ZgONJvDuMI9plS6.jpeg?asset_id=5278,electric pole 161,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
5279,2019-05-13 19:43:57,Energy & ICT,Street Light,padi tara,Government,Not in Use,Lower Subansiri,Ziro,Kalong,27.59466,93.84032,Rejected,https://smartvillage.imagetrekk.com/storage/images/DLEnLiwF2hk2qCmgqT1Ldrohwn8vKugfN59RnK2F.jpeg?asset_id=5279,electric pole 162,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
